Datetime,Consumption_MW
2024-04-21 11:00:00,445.93
2024-04-21 12:00:00,429.26
2024-04-21 13:00:00,439.47
2024-04-21 14:00:00,436.2
2024-04-21 15:00:00,461.93
2024-04-21 16:00:00,440.47
2024-04-21 17:00:00,403.2
2024-04-21 18:00:00,501.36
2024-04-21 19:00:00,476.24
2024-04-21 20:00:00,469.52
2024-04-21 21:00:00,451.11
2024-04-21 22:00:00,463.76
2024-04-21 23:00:00,370.05
2024-04-22 00:00:00,369.63
2024-04-22 01:00:00,369.04
2024-04-22 02:00:00,396.84
2024-04-22 03:00:00,404.27
2024-04-22 04:00:00,426.99
2024-04-22 05:00:00,395.99
2024-04-22 06:00:00,455.53
2024-04-22 07:00:00,431.42
2024-04-22 08:00:00,448.89
2024-04-22 09:00:00,458.19
2024-04-22 10:00:00,471.38
2024-04-22 11:00:00,470.34
2024-04-22 12:00:00,478.31
2024-04-22 13:00:00,466.48
2024-04-22 14:00:00,474.57
2024-04-22 15:00:00,463.84
2024-04-22 16:00:00,444.13
2024-04-22 17:00:00,438.8
2024-04-22 18:00:00,527.75
2024-04-22 19:00:00,539.29
2024-04-22 20:00:00,513.9
2024-04-22 21:00:00,494.94
2024-04-22 22:00:00,481.17
2024-04-22 23:00:00,369.11
2024-04-23 00:00:00,372.17
2024-04-23 01:00:00,376.94
2024-04-23 02:00:00,391.68
2024-04-23 03:00:00,409.35
2024-04-23 04:00:00,390.02
2024-04-23 05:00:00,426.35
2024-04-23 06:00:00,422.21
2024-04-23 07:00:00,422.04
2024-04-23 08:00:00,446.78
2024-04-23 09:00:00,478.74
2024-04-23 10:00:00,477.78
2024-04-23 11:00:00,477.4
2024-04-23 12:00:00,487.85
2024-04-23 13:00:00,478.78
2024-04-23 14:00:00,462.57
2024-04-23 15:00:00,463.33
2024-04-23 16:00:00,458.43
2024-04-23 17:00:00,460.46
2024-04-23 18:00:00,531.95
2024-04-23 19:00:00,503.38
2024-04-23 20:00:00,499.8
2024-04-23 21:00:00,491.15
2024-04-23 22:00:00,495.05
2024-04-23 23:00:00,387.18
2024-04-24 00:00:00,409.97
2024-04-24 01:00:00,380.19
2024-04-24 02:00:00,399.91
2024-04-24 03:00:00,375.58
2024-04-24 04:00:00,406.77
2024-04-24 05:00:00,427.64
2024-04-24 06:00:00,413.92
2024-04-24 07:00:00,439.9
2024-04-24 08:00:00,460.77
2024-04-24 09:00:00,468.43
2024-04-24 10:00:00,452.04
2024-04-24 11:00:00,464.11
2024-04-24 12:00:00,493.52
2024-04-24 13:00:00,509.56
2024-04-24 14:00:00,441.06
2024-04-24 15:00:00,453.23
2024-04-24 16:00:00,448.6
2024-04-24 17:00:00,471.99
2024-04-24 18:00:00,519.75
2024-04-24 19:00:00,513.78
2024-04-24 20:00:00,512.92
2024-04-24 21:00:00,486.17
2024-04-24 22:00:00,488.33
2024-04-24 23:00:00,367.2
2024-04-25 00:00:00,368.09
2024-04-25 01:00:00,392.93
2024-04-25 02:00:00,392.13
2024-04-25 03:00:00,397.65
2024-04-25 04:00:00,417.51
2024-04-25 05:00:00,429.07
2024-04-25 06:00:00,435.77
2024-04-25 07:00:00,425.88
2024-04-25 08:00:00,450.03
2024-04-25 09:00:00,465.97
2024-04-25 10:00:00,459.64
2024-04-25 11:00:00,495.14
2024-04-25 12:00:00,486.44
2024-04-25 13:00:00,479.99
2024-04-25 14:00:00,481.74
2024-04-25 15:00:00,441.11
2024-04-25 16:00:00,440.79
2024-04-25 17:00:00,449.12
2024-04-25 18:00:00,513.02
2024-04-25 19:00:00,530.05
2024-04-25 20:00:00,493.87
2024-04-25 21:00:00,507.38
2024-04-25 22:00:00,492.72
2024-04-25 23:00:00,369.17
2024-04-26 00:00:00,402.52
2024-04-26 01:00:00,357.48
2024-04-26 02:00:00,394.74
2024-04-26 03:00:00,400.4
2024-04-26 04:00:00,395.59
2024-04-26 05:00:00,423.51
2024-04-26 06:00:00,425.44
2024-04-26 07:00:00,460.3
2024-04-26 08:00:00,463.22
2024-04-26 09:00:00,460.27
2024-04-26 10:00:00,477.67
2024-04-26 11:00:00,513.94
2024-04-26 12:00:00,482.09
2024-04-26 13:00:00,490.19
2024-04-26 14:00:00,469.05
2024-04-26 15:00:00,460.8
2024-04-26 16:00:00,435.9
2024-04-26 17:00:00,444.01
2024-04-26 18:00:00,533.92
2024-04-26 19:00:00,527.59
2024-04-26 20:00:00,509.46
2024-04-26 21:00:00,485.25
2024-04-26 22:00:00,493.11
2024-04-26 23:00:00,381.9
2024-04-27 00:00:00,330.71
2024-04-27 01:00:00,331.07
2024-04-27 02:00:00,348.67
2024-04-27 03:00:00,346.41
2024-04-27 04:00:00,385.97
2024-04-27 05:00:00,396.86
2024-04-27 06:00:00,386.53
2024-04-27 07:00:00,443.46
2024-04-27 08:00:00,425.07
2024-04-27 09:00:00,449.01
2024-04-27 10:00:00,429.06
2024-04-27 11:00:00,443.09
2024-04-27 12:00:00,456.65
2024-04-27 13:00:00,416.27
2024-04-27 14:00:00,458.71
2024-04-27 15:00:00,437.85
2024-04-27 16:00:00,401.9
2024-04-27 17:00:00,430.4
2024-04-27 18:00:00,494.58
2024-04-27 19:00:00,498.06
2024-04-27 20:00:00,500.93
2024-04-27 21:00:00,466.19
2024-04-27 22:00:00,455.71
2024-04-27 23:00:00,369.42
2024-04-28 00:00:00,368.61
2024-04-28 01:00:00,348.18
2024-04-28 02:00:00,377.27
2024-04-28 03:00:00,368.23
2024-04-28 04:00:00,391.95
2024-04-28 05:00:00,417.89
2024-04-28 06:00:00,403.56
2024-04-28 07:00:00,413.57
2024-04-28 08:00:00,455.16
2024-04-28 09:00:00,423.54
2024-04-28 10:00:00,452.74
2024-04-28 11:00:00,452.84
2024-04-28 12:00:00,459.18
2024-04-28 13:00:00,467.06
2024-04-28 14:00:00,426.01
2024-04-28 15:00:00,447.65
2024-04-28 16:00:00,452.79
2024-04-28 17:00:00,397.59
2024-04-28 18:00:00,500.5
2024-04-28 19:00:00,489.12
2024-04-28 20:00:00,473.53
2024-04-28 21:00:00,464.62
2024-04-28 22:00:00,423.52
2024-04-28 23:00:00,335.35
2024-04-29 00:00:00,376.52
2024-04-29 01:00:00,391.02
2024-04-29 02:00:00,386.53
2024-04-29 03:00:00,400.95
2024-04-29 04:00:00,408.0
2024-04-29 05:00:00,461.54
2024-04-29 06:00:00,454.73
2024-04-29 07:00:00,425.31
2024-04-29 08:00:00,478.5
2024-04-29 09:00:00,464.23
2024-04-29 10:00:00,485.14
2024-04-29 11:00:00,502.93
2024-04-29 12:00:00,470.6
2024-04-29 13:00:00,463.64
2024-04-29 14:00:00,477.49
2024-04-29 15:00:00,491.65
2024-04-29 16:00:00,469.27
2024-04-29 17:00:00,457.49
2024-04-29 18:00:00,537.09
2024-04-29 19:00:00,514.33
2024-04-29 20:00:00,489.88
2024-04-29 21:00:00,492.99
2024-04-29 22:00:00,476.96
2024-04-29 23:00:00,363.3
2024-04-30 00:00:00,397.91
2024-04-30 01:00:00,377.45
2024-04-30 02:00:00,368.69
2024-04-30 03:00:00,407.01
2024-04-30 04:00:00,375.24
2024-04-30 05:00:00,410.74
2024-04-30 06:00:00,405.56
2024-04-30 07:00:00,465.61
2024-04-30 08:00:00,439.72
2024-04-30 09:00:00,478.47
2024-04-30 10:00:00,494.49
2024-04-30 11:00:00,474.83
2024-04-30 12:00:00,490.43
2024-04-30 13:00:00,445.65
2024-04-30 14:00:00,470.82
2024-04-30 15:00:00,449.91
2024-04-30 16:00:00,473.15
2024-04-30 17:00:00,428.0
2024-04-30 18:00:00,545.74
2024-04-30 19:00:00,509.84
2024-04-30 20:00:00,507.68
2024-04-30 21:00:00,463.62
2024-04-30 22:00:00,489.63
2024-04-30 23:00:00,382.15
2024-05-01 00:00:00,342.81
2024-05-01 01:00:00,356.6
2024-05-01 02:00:00,349.05
2024-05-01 03:00:00,349.09
2024-05-01 04:00:00,374.71
2024-05-01 05:00:00,382.16
2024-05-01 06:00:00,380.85
2024-05-01 07:00:00,418.1
2024-05-01 08:00:00,385.92
2024-05-01 09:00:00,421.68
2024-05-01 10:00:00,427.91
2024-05-01 11:00:00,450.43
2024-05-01 12:00:00,422.28
2024-05-01 13:00:00,442.0
2024-05-01 14:00:00,429.6
2024-05-01 15:00:00,438.24
2024-05-01 16:00:00,402.22
2024-05-01 17:00:00,427.29
2024-05-01 18:00:00,504.86
2024-05-01 19:00:00,445.57
2024-05-01 20:00:00,470.05
2024-05-01 21:00:00,450.59
2024-05-01 22:00:00,409.18
2024-05-01 23:00:00,362.78
2024-05-02 00:00:00,341.57
2024-05-02 01:00:00,335.99
2024-05-02 02:00:00,357.77
2024-05-02 03:00:00,391.4
2024-05-02 04:00:00,357.83
2024-05-02 05:00:00,393.14
2024-05-02 06:00:00,391.48
2024-05-02 07:00:00,410.31
2024-05-02 08:00:00,426.57
2024-05-02 09:00:00,425.5
2024-05-02 10:00:00,430.74
2024-05-02 11:00:00,458.48
2024-05-02 12:00:00,460.85
2024-05-02 13:00:00,413.13
2024-05-02 14:00:00,426.04
2024-05-02 15:00:00,408.43
2024-05-02 16:00:00,385.77
2024-05-02 17:00:00,399.9
2024-05-02 18:00:00,487.26
2024-05-02 19:00:00,464.77
2024-05-02 20:00:00,443.65
2024-05-02 21:00:00,465.01
2024-05-02 22:00:00,440.38
2024-05-02 23:00:00,356.78
2024-05-03 00:00:00,340.46
2024-05-03 01:00:00,358.97
2024-05-03 02:00:00,342.45
2024-05-03 03:00:00,362.02
2024-05-03 04:00:00,335.96
2024-05-03 05:00:00,408.76
2024-05-03 06:00:00,413.99
2024-05-03 07:00:00,391.79
2024-05-03 08:00:00,408.91
2024-05-03 09:00:00,417.92
2024-05-03 10:00:00,436.93
2024-05-03 11:00:00,429.17
2024-05-03 12:00:00,449.2
2024-05-03 13:00:00,461.07
2024-05-03 14:00:00,452.58
2024-05-03 15:00:00,407.7
2024-05-03 16:00:00,406.31
2024-05-03 17:00:00,416.54
2024-05-03 18:00:00,496.64
2024-05-03 19:00:00,480.09
2024-05-03 20:00:00,478.69
2024-05-03 21:00:00,435.3
2024-05-03 22:00:00,453.05
2024-05-03 23:00:00,350.48
2024-05-04 00:00:00,275.76
2024-05-04 01:00:00,308.46
2024-05-04 02:00:00,307.67
2024-05-04 03:00:00,318.7
2024-05-04 04:00:00,363.85
2024-05-04 05:00:00,343.78
2024-05-04 06:00:00,360.49
2024-05-04 07:00:00,398.61
2024-05-04 08:00:00,376.37
2024-05-04 09:00:00,384.16
2024-05-04 10:00:00,381.19
2024-05-04 11:00:00,433.79
2024-05-04 12:00:00,402.35
2024-05-04 13:00:00,397.13
2024-05-04 14:00:00,388.96
2024-05-04 15:00:00,387.15
2024-05-04 16:00:00,394.49
2024-05-04 17:00:00,372.91
2024-05-04 18:00:00,459.92
2024-05-04 19:00:00,443.94
2024-05-04 20:00:00,452.47
2024-05-04 21:00:00,415.76
2024-05-04 22:00:00,429.44
2024-05-04 23:00:00,324.15
2024-05-05 00:00:00,311.2
2024-05-05 01:00:00,313.09
2024-05-05 02:00:00,326.62
2024-05-05 03:00:00,322.18
2024-05-05 04:00:00,333.57
2024-05-05 05:00:00,328.8
2024-05-05 06:00:00,356.41
2024-05-05 07:00:00,368.36
2024-05-05 08:00:00,364.92
2024-05-05 09:00:00,404.58
2024-05-05 10:00:00,417.94
2024-05-05 11:00:00,401.37
2024-05-05 12:00:00,406.04
2024-05-05 13:00:00,418.57
2024-05-05 14:00:00,416.52
2024-05-05 15:00:00,381.27
2024-05-05 16:00:00,404.24
2024-05-05 17:00:00,403.17
2024-05-05 18:00:00,447.7
2024-05-05 19:00:00,448.2
2024-05-05 20:00:00,417.61
2024-05-05 21:00:00,420.83
2024-05-05 22:00:00,401.85
2024-05-05 23:00:00,295.72
2024-05-06 00:00:00,356.17
2024-05-06 01:00:00,336.2
2024-05-06 02:00:00,358.14
2024-05-06 03:00:00,329.46
2024-05-06 04:00:00,367.73
2024-05-06 05:00:00,379.62
2024-05-06 06:00:00,398.42
2024-05-06 07:00:00,409.22
2024-05-06 08:00:00,432.75
2024-05-06 09:00:00,416.89
2024-05-06 10:00:00,405.81
2024-05-06 11:00:00,440.06
2024-05-06 12:00:00,426.58
2024-05-06 13:00:00,429.72
2024-05-06 14:00:00,442.25
2024-05-06 15:00:00,427.84
2024-05-06 16:00:00,434.31
2024-05-06 17:00:00,372.69
2024-05-06 18:00:00,474.25
2024-05-06 19:00:00,461.92
2024-05-06 20:00:00,465.73
2024-05-06 21:00:00,451.69
2024-05-06 22:00:00,453.51
2024-05-06 23:00:00,317.87
2024-05-07 00:00:00,332.2
2024-05-07 01:00:00,365.15
2024-05-07 02:00:00,355.87
2024-05-07 03:00:00,362.91
2024-05-07 04:00:00,367.32
2024-05-07 05:00:00,375.61
2024-05-07 06:00:00,380.52
2024-05-07 07:00:00,418.63
2024-05-07 08:00:00,424.56
2024-05-07 09:00:00,409.4
2024-05-07 10:00:00,449.68
2024-05-07 11:00:00,425.31
2024-05-07 12:00:00,419.44
2024-05-07 13:00:00,464.17
2024-05-07 14:00:00,445.8
2024-05-07 15:00:00,421.5
2024-05-07 16:00:00,402.67
2024-05-07 17:00:00,410.11
2024-05-07 18:00:00,508.42
2024-05-07 19:00:00,439.29
2024-05-07 20:00:00,490.38
2024-05-07 21:00:00,428.2
2024-05-07 22:00:00,433.89
2024-05-07 23:00:00,339.29
2024-05-08 00:00:00,343.1
2024-05-08 01:00:00,355.77
2024-05-08 02:00:00,322.67
2024-05-08 03:00:00,356.0
2024-05-08 04:00:00,360.14
2024-05-08 05:00:00,379.45
2024-05-08 06:00:00,365.31
2024-05-08 07:00:00,372.68
2024-05-08 08:00:00,398.59
2024-05-08 09:00:00,402.98
2024-05-08 10:00:00,396.39
2024-05-08 11:00:00,434.37
2024-05-08 12:00:00,412.6
2024-05-08 13:00:00,443.76
2024-05-08 14:00:00,413.42
2024-05-08 15:00:00,404.07
2024-05-08 16:00:00,410.18
2024-05-08 17:00:00,424.39
2024-05-08 18:00:00,487.12
2024-05-08 19:00:00,474.77
2024-05-08 20:00:00,502.48
2024-05-08 21:00:00,462.37
2024-05-08 22:00:00,426.5
2024-05-08 23:00:00,343.71
2024-05-09 00:00:00,328.14
2024-05-09 01:00:00,339.71
2024-05-09 02:00:00,376.61
2024-05-09 03:00:00,378.19
2024-05-09 04:00:00,360.26
2024-05-09 05:00:00,364.06
2024-05-09 06:00:00,405.33
2024-05-09 07:00:00,430.95
2024-05-09 08:00:00,379.95
2024-05-09 09:00:00,430.16
2024-05-09 10:00:00,409.48
2024-05-09 11:00:00,416.83
2024-05-09 12:00:00,442.46
2024-05-09 13:00:00,454.5
2024-05-09 14:00:00,452.12
2024-05-09 15:00:00,389.41
2024-05-09 16:00:00,393.47
2024-05-09 17:00:00,412.75
2024-05-09 18:00:00,487.22
2024-05-09 19:00:00,464.86
2024-05-09 20:00:00,455.32
2024-05-09 21:00:00,436.45
2024-05-09 22:00:00,464.18
2024-05-09 23:00:00,347.04
2024-05-10 00:00:00,352.41
2024-05-10 01:00:00,378.45
2024-05-10 02:00:00,355.37
2024-05-10 03:00:00,349.95
2024-05-10 04:00:00,392.53
2024-05-10 05:00:00,375.53
2024-05-10 06:00:00,392.82
2024-05-10 07:00:00,363.83
2024-05-10 08:00:00,414.02
2024-05-10 09:00:00,431.03
2024-05-10 10:00:00,437.94
2024-05-10 11:00:00,459.37
2024-05-10 12:00:00,468.75
2024-05-10 13:00:00,422.85
2024-05-10 14:00:00,418.83
2024-05-10 15:00:00,416.95
2024-05-10 16:00:00,430.32
2024-05-10 17:00:00,403.09
2024-05-10 18:00:00,482.75
2024-05-10 19:00:00,479.11
2024-05-10 20:00:00,465.2
2024-05-10 21:00:00,448.84
2024-05-10 22:00:00,446.45
2024-05-10 23:00:00,349.6
2024-05-11 00:00:00,287.34
2024-05-11 01:00:00,318.48
2024-05-11 02:00:00,326.05
2024-05-11 03:00:00,323.03
2024-05-11 04:00:00,343.92
2024-05-11 05:00:00,363.51
2024-05-11 06:00:00,342.21
2024-05-11 07:00:00,391.54
2024-05-11 08:00:00,364.61
2024-05-11 09:00:00,391.98
2024-05-11 10:00:00,401.71
2024-05-11 11:00:00,423.14
2024-05-11 12:00:00,420.12
2024-05-11 13:00:00,416.66
2024-05-11 14:00:00,410.92
2024-05-11 15:00:00,372.76
2024-05-11 16:00:00,392.11
2024-05-11 17:00:00,377.51
2024-05-11 18:00:00,460.78
2024-05-11 19:00:00,480.28
2024-05-11 20:00:00,468.57
2024-05-11 21:00:00,443.27
2024-05-11 22:00:00,406.25
2024-05-11 23:00:00,321.25
2024-05-12 00:00:00,320.77
2024-05-12 01:00:00,324.79
2024-05-12 02:00:00,325.89
2024-05-12 03:00:00,340.28
2024-05-12 04:00:00,311.1
2024-05-12 05:00:00,364.41
2024-05-12 06:00:00,349.84
2024-05-12 07:00:00,346.21
2024-05-12 08:00:00,372.71
2024-05-12 09:00:00,383.19
2024-05-12 10:00:00,428.19
2024-05-12 11:00:00,428.47
2024-05-12 12:00:00,398.01
2024-05-12 13:00:00,425.54
2024-05-12 14:00:00,403.55
2024-05-12 15:00:00,404.31
2024-05-12 16:00:00,406.4
2024-05-12 17:00:00,369.1
2024-05-12 18:00:00,447.5
2024-05-12 19:00:00,465.19
2024-05-12 20:00:00,417.83
2024-05-12 21:00:00,451.5
2024-05-12 22:00:00,397.04
2024-05-12 23:00:00,307.39
2024-05-13 00:00:00,347.43
2024-05-13 01:00:00,355.83
2024-05-13 02:00:00,331.71
2024-05-13 03:00:00,351.3
2024-05-13 04:00:00,371.72
2024-05-13 05:00:00,416.1
2024-05-13 06:00:00,424.93
2024-05-13 07:00:00,412.28
2024-05-13 08:00:00,428.17
2024-05-13 09:00:00,419.33
2024-05-13 10:00:00,434.51
2024-05-13 11:00:00,435.12
2024-05-13 12:00:00,453.07
2024-05-13 13:00:00,441.62
2024-05-13 14:00:00,452.47
2024-05-13 15:00:00,394.72
2024-05-13 16:00:00,412.66
2024-05-13 17:00:00,395.18
2024-05-13 18:00:00,475.07
2024-05-13 19:00:00,470.1
2024-05-13 20:00:00,456.27
2024-05-13 21:00:00,450.62
2024-05-13 22:00:00,459.04
2024-05-13 23:00:00,304.24
2024-05-14 00:00:00,333.96
2024-05-14 01:00:00,344.45
2024-05-14 02:00:00,339.14
2024-05-14 03:00:00,321.06
2024-05-14 04:00:00,349.45
2024-05-14 05:00:00,393.41
2024-05-14 06:00:00,408.17
2024-05-14 07:00:00,404.63
2024-05-14 08:00:00,403.04
2024-05-14 09:00:00,424.14
2024-05-14 10:00:00,412.21
2024-05-14 11:00:00,445.89
2024-05-14 12:00:00,417.46
2024-05-14 13:00:00,413.78
2024-05-14 14:00:00,439.31
2024-05-14 15:00:00,417.89
2024-05-14 16:00:00,412.33
2024-05-14 17:00:00,394.91
2024-05-14 18:00:00,504.71
2024-05-14 19:00:00,480.82
2024-05-14 20:00:00,457.73
2024-05-14 21:00:00,477.52
2024-05-14 22:00:00,456.06
2024-05-14 23:00:00,332.9
2024-05-15 00:00:00,333.43
2024-05-15 01:00:00,349.23
2024-05-15 02:00:00,342.67
2024-05-15 03:00:00,347.29
2024-05-15 04:00:00,379.87
2024-05-15 05:00:00,359.12
2024-05-15 06:00:00,401.45
2024-05-15 07:00:00,414.74
2024-05-15 08:00:00,402.42
2024-05-15 09:00:00,430.81
2024-05-15 10:00:00,447.8
2024-05-15 11:00:00,423.3
2024-05-15 12:00:00,438.07
2024-05-15 13:00:00,437.97
2024-05-15 14:00:00,442.52
2024-05-15 15:00:00,392.54
2024-05-15 16:00:00,446.17
2024-05-15 17:00:00,422.51
2024-05-15 18:00:00,499.77
2024-05-15 19:00:00,501.76
2024-05-15 20:00:00,469.17
2024-05-15 21:00:00,448.03
2024-05-15 22:00:00,449.78
2024-05-15 23:00:00,355.82
2024-05-16 00:00:00,369.31
2024-05-16 01:00:00,321.8
2024-05-16 02:00:00,350.33
2024-05-16 03:00:00,347.39
2024-05-16 04:00:00,366.33
2024-05-16 05:00:00,377.48
2024-05-16 06:00:00,389.36
2024-05-16 07:00:00,410.85
2024-05-16 08:00:00,430.04
2024-05-16 09:00:00,420.42
2024-05-16 10:00:00,427.02
2024-05-16 11:00:00,452.34
2024-05-16 12:00:00,438.52
2024-05-16 13:00:00,457.77
2024-05-16 14:00:00,438.29
2024-05-16 15:00:00,417.29
2024-05-16 16:00:00,393.7
2024-05-16 17:00:00,407.37
2024-05-16 18:00:00,506.27
2024-05-16 19:00:00,469.69
2024-05-16 20:00:00,461.43
2024-05-16 21:00:00,462.93
2024-05-16 22:00:00,461.09
2024-05-16 23:00:00,335.64
2024-05-17 00:00:00,337.31
2024-05-17 01:00:00,336.43
2024-05-17 02:00:00,359.99
2024-05-17 03:00:00,366.79
2024-05-17 04:00:00,342.92
2024-05-17 05:00:00,404.32
2024-05-17 06:00:00,387.68
2024-05-17 07:00:00,403.27
2024-05-17 08:00:00,393.92
2024-05-17 09:00:00,421.26
2024-05-17 10:00:00,449.12
2024-05-17 11:00:00,438.92
2024-05-17 12:00:00,438.44
2024-05-17 13:00:00,432.33
2024-05-17 14:00:00,417.01
2024-05-17 15:00:00,448.92
2024-05-17 16:00:00,408.74
2024-05-17 17:00:00,400.3
2024-05-17 18:00:00,496.87
2024-05-17 19:00:00,453.7
2024-05-17 20:00:00,468.07
2024-05-17 21:00:00,439.35
2024-05-17 22:00:00,423.15
2024-05-17 23:00:00,345.06
2024-05-18 00:00:00,306.34
2024-05-18 01:00:00,333.46
2024-05-18 02:00:00,307.49
2024-05-18 03:00:00,299.35
2024-05-18 04:00:00,323.64
2024-05-18 05:00:00,355.69
2024-05-18 06:00:00,344.62
2024-05-18 07:00:00,353.33
2024-05-18 08:00:00,372.09
2024-05-18 09:00:00,354.59
2024-05-18 10:00:00,421.02
2024-05-18 11:00:00,406.53
2024-05-18 12:00:00,394.31
2024-05-18 13:00:00,437.91
2024-05-18 14:00:00,378.22
2024-05-18 15:00:00,379.84
2024-05-18 16:00:00,389.95
2024-05-18 17:00:00,361.69
2024-05-18 18:00:00,454.76
2024-05-18 19:00:00,439.16
2024-05-18 20:00:00,421.82
2024-05-18 21:00:00,439.72
2024-05-18 22:00:00,403.0
2024-05-18 23:00:00,319.7
2024-05-19 00:00:00,304.9
2024-05-19 01:00:00,305.23
2024-05-19 02:00:00,298.91
2024-05-19 03:00:00,347.72
2024-05-19 04:00:00,312.53
2024-05-19 05:00:00,338.92
2024-05-19 06:00:00,358.27
2024-05-19 07:00:00,362.12
2024-05-19 08:00:00,369.23
2024-05-19 09:00:00,401.4
2024-05-19 10:00:00,396.6
2024-05-19 11:00:00,393.92
2024-05-19 12:00:00,409.98
2024-05-19 13:00:00,413.46
2024-05-19 14:00:00,399.86
2024-05-19 15:00:00,409.63
2024-05-19 16:00:00,403.36
2024-05-19 17:00:00,376.12
2024-05-19 18:00:00,465.26
2024-05-19 19:00:00,445.44
2024-05-19 20:00:00,445.45
2024-05-19 21:00:00,439.0
2024-05-19 22:00:00,419.07
2024-05-19 23:00:00,286.09
2024-05-20 00:00:00,326.2
2024-05-20 01:00:00,323.03
2024-05-20 02:00:00,356.27
2024-05-20 03:00:00,347.98
2024-05-20 04:00:00,365.97
2024-05-20 05:00:00,390.36
2024-05-20 06:00:00,377.72
2024-05-20 07:00:00,417.94
2024-05-20 08:00:00,426.27
2024-05-20 09:00:00,403.61
2024-05-20 10:00:00,447.25
2024-05-20 11:00:00,450.42
2024-05-20 12:00:00,463.13
2024-05-20 13:00:00,410.95
2024-05-20 14:00:00,439.93
2024-05-20 15:00:00,433.56
2024-05-20 16:00:00,395.12
2024-05-20 17:00:00,403.3
2024-05-20 18:00:00,478.71
2024-05-20 19:00:00,454.01
2024-05-20 20:00:00,465.58
2024-05-20 21:00:00,446.3
2024-05-20 22:00:00,431.46
2024-05-20 23:00:00,333.63
2024-05-21 00:00:00,326.72
2024-05-21 01:00:00,347.54
2024-05-21 02:00:00,346.88
2024-05-21 03:00:00,352.28
2024-05-21 04:00:00,342.41
2024-05-21 05:00:00,369.33
2024-05-21 06:00:00,412.86
2024-05-21 07:00:00,385.6
2024-05-21 08:00:00,421.55
2024-05-21 09:00:00,428.57
2024-05-21 10:00:00,422.97
2024-05-21 11:00:00,429.59
2024-05-21 12:00:00,436.94
2024-05-21 13:00:00,430.08
2024-05-21 14:00:00,442.93
2024-05-21 15:00:00,428.12
2024-05-21 16:00:00,423.3
2024-05-21 17:00:00,386.69
2024-05-21 18:00:00,493.76
2024-05-21 19:00:00,475.26
2024-05-21 20:00:00,456.86
2024-05-21 21:00:00,456.48
2024-05-21 22:00:00,439.19
2024-05-21 23:00:00,373.43
2024-05-22 00:00:00,329.99
2024-05-22 01:00:00,370.41
2024-05-22 02:00:00,364.76
2024-05-22 03:00:00,372.95
2024-05-22 04:00:00,364.46
2024-05-22 05:00:00,395.43
2024-05-22 06:00:00,392.47
2024-05-22 07:00:00,397.82
2024-05-22 08:00:00,423.76
2024-05-22 09:00:00,409.77
2024-05-22 10:00:00,432.37
2024-05-22 11:00:00,442.17
2024-05-22 12:00:00,438.86
2024-05-22 13:00:00,410.43
2024-05-22 14:00:00,417.66
2024-05-22 15:00:00,403.81
2024-05-22 16:00:00,434.53
2024-05-22 17:00:00,411.69
2024-05-22 18:00:00,479.55
2024-05-22 19:00:00,502.06
2024-05-22 20:00:00,470.06
2024-05-22 21:00:00,435.4
2024-05-22 22:00:00,461.35
2024-05-22 23:00:00,360.83
2024-05-23 00:00:00,346.69
2024-05-23 01:00:00,328.35
2024-05-23 02:00:00,353.08
2024-05-23 03:00:00,332.81
2024-05-23 04:00:00,360.21
2024-05-23 05:00:00,382.01
2024-05-23 06:00:00,388.36
2024-05-23 07:00:00,404.16
2024-05-23 08:00:00,419.38
2024-05-23 09:00:00,393.87
2024-05-23 10:00:00,425.93
2024-05-23 11:00:00,418.01
2024-05-23 12:00:00,449.73
2024-05-23 13:00:00,445.2
2024-05-23 14:00:00,432.09
2024-05-23 15:00:00,423.23
2024-05-23 16:00:00,414.72
2024-05-23 17:00:00,402.04
2024-05-23 18:00:00,467.5
2024-05-23 19:00:00,493.13
2024-05-23 20:00:00,463.49
2024-05-23 21:00:00,460.47
2024-05-23 22:00:00,449.69
2024-05-23 23:00:00,340.11
2024-05-24 00:00:00,343.4
2024-05-24 01:00:00,345.65
2024-05-24 02:00:00,340.56
2024-05-24 03:00:00,347.73
2024-05-24 04:00:00,374.03
2024-05-24 05:00:00,387.15
2024-05-24 06:00:00,394.1
2024-05-24 07:00:00,407.96
2024-05-24 08:00:00,428.91
2024-05-24 09:00:00,418.11
2024-05-24 10:00:00,445.52
2024-05-24 11:00:00,422.41
2024-05-24 12:00:00,444.61
2024-05-24 13:00:00,439.68
2024-05-24 14:00:00,422.48
2024-05-24 15:00:00,413.73
2024-05-24 16:00:00,395.34
2024-05-24 17:00:00,396.68
2024-05-24 18:00:00,488.12
2024-05-24 19:00:00,490.69
2024-05-24 20:00:00,462.2
2024-05-24 21:00:00,447.63
2024-05-24 22:00:00,437.94
2024-05-24 23:00:00,333.51
2024-05-25 00:00:00,324.55
2024-05-25 01:00:00,286.32
2024-05-25 02:00:00,301.83
2024-05-25 03:00:00,339.97
2024-05-25 04:00:00,339.27
2024-05-25 05:00:00,337.41
2024-05-25 06:00:00,370.73
2024-05-25 07:00:00,368.51
2024-05-25 08:00:00,372.6
2024-05-25 09:00:00,387.9
2024-05-25 10:00:00,397.8
2024-05-25 11:00:00,413.68
2024-05-25 12:00:00,403.72
2024-05-25 13:00:00,413.26
2024-05-25 14:00:00,409.29
2024-05-25 15:00:00,385.62
2024-05-25 16:00:00,379.63
